plane,gene,assection_data_set_id
sagittal,Gm4801,70565963
sagittal,Gm4814,71808600
sagittal,Gm4825,74736057
sagittal,Gm4827,73818814
sagittal,Gm4836,69174439
sagittal,Gm485,70295578
sagittal,Gm4861,74510290
sagittal,Gm4869,70566059
sagittal,Gm4872,70305682
sagittal,Gm4874,70566088
sagittal,Gm4876,70305460
sagittal,Gm4879,74736069
sagittal,Gm4881,70566112
sagittal,Gm4887,70566130
sagittal,Gm4894,70305275
sagittal,Gm4912,70566181
sagittal,Gm4922,70305048
sagittal,Gm4934,70566217
sagittal,Gm4952,71152300
sagittal,Gm4955,70566280
sagittal,Gm4956,69117098
sagittal,Gm4958,71489811
sagittal,Gm4969,70305168
sagittal,Gm497,74359664
sagittal,Gm4990,70595744
sagittal,Gm5,71529851
sagittal,Gm505,71764655
sagittal,Gm5065,74736099
sagittal,Gm5067,70595805
sagittal,Gm5069,69014842
sagittal,Gm5079,71574588
sagittal,Gm5081,70795811
sagittal,Gm5082,71569151
sagittal,Gm5083,70305335
sagittal,Gm5084,71569145
sagittal,Gm5086,70305437
sagittal,Gm5087,70305580
sagittal,Gm5089,74510296
sagittal,Gm5091,70305562
sagittal,Gm5092,70724457
sagittal,Gm5094,70305227
sagittal,Gm5095,71569202
sagittal,Gm51,71789963
sagittal,Gm5103,71808478
sagittal,Gm5105,70429082
sagittal,Gm5108,72182955
sagittal,Gm5111,71569196
sagittal,Gm5115,70429088
sagittal,Gm5124,70595901
sagittal,Gm5126,70595889
sagittal,Gm5127,70305413
sagittal,Gm5134,71281825
sagittal,Gm5146,74430960
sagittal,Gm5149,72472462
sagittal,Gm5151,75990890
sagittal,Gm5167,68744755
sagittal,Gm5172,70725085
sagittal,Gm52,70295691
sagittal,Gm520,70298160
sagittal,Gm5247,70725097
sagittal,Gm525,70295727
sagittal,Gm5250,74736135
sagittal,Gm5265,70725109
sagittal,Gm53,70295530
sagittal,Gm536,74510224
sagittal,Gm5368,74822598
sagittal,Gm5401,74736165
sagittal,Gm5420,71213825
sagittal,Gm5427,72076539
sagittal,Gm543,70295775
sagittal,Gm5431,70725483
sagittal,Gm5432,70611150
sagittal,Gm5433,71213843
sagittal,Gm5441,71808454
sagittal,Gm5446,75043605
sagittal,Gm5447,72182968
sagittal,Gm5463,70611347
sagittal,Gm5475,74578347
sagittal,Gm5478,70546144
sagittal,Gm5482,71283358
sagittal,Gm5485,74736201
sagittal,Gm5485,74736342
sagittal,Gm5486,74514288
sagittal,Gm5494,70722916
sagittal,Gm5510,74736207
sagittal,Gm5514,74736213
sagittal,Gm5515,70723032
sagittal,Gm5519,74736219
sagittal,Gm5524,70723056
sagittal,Gm5531,74743471
sagittal,Gm5532,74430924
sagittal,Gm5533,74277715
sagittal,Gm5535,70723295
sagittal,Gm5544,71456122
sagittal,Gm5546,70786598
sagittal,Gm5547,72471825
sagittal,Gm5551,70787020
sagittal,Gm5553,74736255
sagittal,Gm5563,72076521
sagittal,Gm5577,70787257
sagittal,Gm5585,70787420
sagittal,Gm5590,70787546
sagittal,Gm5600,71213868
sagittal,Gm5606,70787660
sagittal,Gm5607,70787725
sagittal,Gm5608,70793833
sagittal,Gm561,70295876
sagittal,Gm5636,71022409
sagittal,Gm5654,70725646
sagittal,Gm5664,71456135
sagittal,Gm568,71529857
sagittal,Gm57,70295536
sagittal,Gm5737,71022639
sagittal,Gm5742,71456108
sagittal,Gm5751,74736312
sagittal,Gm5752,74736318
sagittal,Gm5753,71281973
sagittal,Gm5785,75043617
sagittal,Gm5793,69113775
sagittal,Gm581,71378787
sagittal,Gm5820,75043629
sagittal,Gm5885,70566094
sagittal,Gm5886,71161090
sagittal,Gm5887,73949632
sagittal,Gm589,70295972
sagittal,Gm5897,77621678
sagittal,Gm590,70295978
sagittal,Gm591,70295596
sagittal,Gm5918,71211797
sagittal,Gm5919,75043695
sagittal,Gm5938,74736462
sagittal,Gm595,74562558
sagittal,Gm597,70295620
sagittal,Gm6013,74736510
sagittal,Gm606,73617648
sagittal,Gm608,70295572
sagittal,Gm609,70546239
sagittal,Gm614,71991983
sagittal,Gm626,70298202
sagittal,Gm628,74514073
sagittal,Gm6288,73716776
sagittal,Gm6377,73906304
sagittal,Gm6420,73716644
sagittal,Gm648,74430918
sagittal,Gm655,71832901
sagittal,Gm6583,73716704
sagittal,Gm6653,73870680
sagittal,Gm6658,74822588
sagittal,Gm666,70298190
sagittal,Gm667,71668560
sagittal,Gm672,68920413
sagittal,Gm6740,1903
sagittal,Gm6753,74359550
sagittal,Gm6792,73870605
sagittal,Gm680,70298220
sagittal,Gm682,71668561
sagittal,Gm684,70298232
sagittal,Gm686,70298244
sagittal,Gm6878,73927643
sagittal,Gm694,70298250
sagittal,Gm6999,73906095
sagittal,Gm702,70298268
sagittal,Gm7073,73906101
sagittal,Gm71,74359730
sagittal,Gm711,69114567
sagittal,Gm7120,70918964
sagittal,Gm725,74821842
sagittal,Gm7265,73834529
sagittal,Gm732,72472461
sagittal,Gm7461,73870551
sagittal,Gm7467,74076060
sagittal,Gm7489,73906331
sagittal,Gm749,74578260
sagittal,Gm757,70298316
sagittal,Gm761,70298328
sagittal,Gm766,71764443
sagittal,Gm7723,80342303
sagittal,Gm773,71764377
sagittal,Gm777,74514079
sagittal,Gm799,73818855
sagittal,Gm801,70298286
sagittal,Gm805,71764383
sagittal,Gm806,72471732
sagittal,Gm807,70298292
sagittal,Gm8098,73906343
sagittal,Gm8098,77924416
sagittal,Gm810,70298298
sagittal,Gm815,72471801
sagittal,Gm816,71832856
sagittal,Gm819,75931514
sagittal,Gm824,74514345
sagittal,Gm826,70298322
sagittal,Gm829,71764332
sagittal,Gm830,71764613
sagittal,Gm831,71764401
sagittal,Gm832,70298334
sagittal,Gm836,70298340
sagittal,Gm850,70298352
sagittal,Gm853,75931517
sagittal,Gm8656,74359736
sagittal,Gm872,70298375
sagittal,Gm8766,80342275
sagittal,Gm88,70295781
sagittal,Gm884,70725061
sagittal,Gm885,72471815
sagittal,Gm887,74735331
sagittal,Gm889,71832951
sagittal,Gm890,70298399
sagittal,Gm896,74359652
sagittal,Gm9,71764494
sagittal,Gm900,69734458
sagittal,Gm906,72472484
sagittal,Gm923,70298453
sagittal,Gm933,71570762
sagittal,Gm94,74635767
sagittal,Gm947,70298501
sagittal,Gm949,71764351
sagittal,Gm9517,76003374
sagittal,Gm953,2420
sagittal,Gm962,70298507
sagittal,Gm97,71832988
sagittal,Gm973,70595859
sagittal,Gm9732,73512569
sagittal,Gm9734,70609221
sagittal,Gm9736,71668373
sagittal,Gm9758,69113817
sagittal,Gm9776,73949593
sagittal,Gm979,70298549
sagittal,Gm9796,75043611
sagittal,Gm98,70295805
sagittal,Gm98,71161357
sagittal,Gm980,70298555
sagittal,Gm9801,70305239
sagittal,Gm9805,74735361
sagittal,Gm9866,73808325
sagittal,Gm9871,72004515
sagittal,Gm9895,72081627
sagittal,Gm9903,71213855
sagittal,Gm9925,70723008
sagittal,Gm9946,70305574
sagittal,Gm9949,71808490
sagittal,Gm9991,74277701
sagittal,Gmcl1,69672826
sagittal,Gmcl1l,70201295
sagittal,Gmds,68631972
sagittal,Gmeb1,68924775
sagittal,Gmeb2,69734464
sagittal,Gmfb,1727
sagittal,Gmfg,68203468
sagittal,Gmip,68843853
sagittal,Gmnn,75827097
sagittal,Gmppa,70717355
sagittal,Gmppa,71763774
sagittal,Gmppb,69734470
sagittal,Gmpr,76081883
sagittal,Gmpr2,100144758
sagittal,Gmps,1362
sagittal,Gna12,71529869
sagittal,Gna13,69014764
sagittal,Gna14,71723949
sagittal,Gna15,68203478
sagittal,Gnai1,69734476
sagittal,Gnai1,71213241
sagittal,Gnai2,74357635
sagittal,Gnai3,68845723
sagittal,Gnal,69734482
sagittal,Gnal,70228221
sagittal,Gnao1,507
sagittal,Gnao1,508
sagittal,Gnaq,71280511
sagittal,Gnaq,74359485
sagittal,Gnas,510
sagittal,Gnas,511
sagittal,Gnat1,2266
sagittal,Gnat2,79360255
sagittal,Gnat3,71832888
sagittal,Gnaz,1731
sagittal,Gnb1,68203457
sagittal,Gnb1l,532696
sagittal,Gnb1l,77800921
sagittal,Gnb2,513
sagittal,Gnb2,514
sagittal,Gnb2l1,71021172
sagittal,Gnb3,71789771
sagittal,Gnb4,70431325
sagittal,Gnb5,1457
sagittal,Gne,75694864
sagittal,Gng10,71280814
sagittal,Gng11,1733
sagittal,Gng12,68920656
sagittal,Gng12,70795772
sagittal,Gng13,70723459
sagittal,Gng2,76098396
sagittal,Gng3,1210
sagittal,Gng4,516
sagittal,Gng5,79632238
sagittal,Gng7,1735
sagittal,Gngt1,74580936
sagittal,Gngt1,74822826
sagittal,Gngt2,75860991
sagittal,Gnl1,392922
sagittal,Gnl1,70918922
sagittal,Gnl2,513480
sagittal,Gnl3,68191306
sagittal,Gnl3l,68920425
sagittal,Gnmt,68301413
sagittal,Gnpat,68562982
sagittal,Gnpda1,69734488
sagittal,Gnpda2,71152533
sagittal,Gnpnat1,2268
sagittal,Gnptab,71213831
sagittal,Gnptg,74357658
sagittal,Gnrh1,73712918
sagittal,Gnrhr,70593007
sagittal,Gns,69734494
sagittal,Golga1,68843799
sagittal,Golga2,392913
sagittal,Golga3,68799131
sagittal,Golga4,517
sagittal,Golga4,518
sagittal,Golga5,68632930
sagittal,Golga7,68321904
sagittal,Golga7,77910717
sagittal,Golga7b,69443190
sagittal,Golgb1,71587757
sagittal,Golim4,71281307
sagittal,Golm1,69080045
sagittal,Golph3,69013483
sagittal,Golph3,70794037
sagittal,Golph3l,532709
sagittal,Golt1a,69170282
sagittal,Golt1b,75198226
sagittal,Gon4l,392939
sagittal,Gopc,68797513
sagittal,Gorab,69524578
sagittal,Gorasp1,576436
sagittal,Gorasp1,81599662
sagittal,Gorasp2,69015823
sagittal,Gosr1,100144152
sagittal,Gosr2,68203438
sagittal,Got1,75695658
sagittal,Got1l1,75831781
sagittal,Got2,69734500
sagittal,Gp1ba,71232740
sagittal,Gp1bb,75990859
sagittal,Gp2,71587763
sagittal,Gp49a,69734512
sagittal,Gp6,70276945
sagittal,Gp9,69734518
sagittal,Gpa33,100146136
sagittal,Gpaa1,79539606
sagittal,Gpam,68193048
sagittal,Gpat2,69448704
sagittal,Gpatch1,69734524
sagittal,Gpatch2,69734530
sagittal,Gpatch3,69626576
sagittal,Gpatch4,587434
sagittal,Gpatch8,587412
sagittal,Gpatch8,73834421
sagittal,Gpbar1,69856893
sagittal,Gpbp1,532735
sagittal,Gpbp1l1,70445484
sagittal,Gpc1,69734536
sagittal,Gpc2,69734542
sagittal,Gpc3,69173280
sagittal,Gpc4,1618
sagittal,Gpc5,70276951
sagittal,Gpc6,1737
sagittal,Gpcpd1,71489800
sagittal,Gpd1,69549282
sagittal,Gpd1l,70724750
sagittal,Gpd2,75749419
sagittal,Gper,80342021
sagittal,Gpha2,69734548
sagittal,Gphb5,70276957
sagittal,Gphn,1212
sagittal,Gpi1,100144120
sagittal,Gpihbp1,69117122
sagittal,Gpkow,69816571
sagittal,Gpld1,70429262
sagittal,Gpld1,74509585
sagittal,Gpm6a,68080704
sagittal,Gpm6b,74357593
sagittal,Gpn1,583552
sagittal,Gpn2,68637927
sagittal,Gpn3,67978708
sagittal,Gpnmb,71789783
sagittal,Gpr1,68744743
sagittal,Gpr101,79913276
sagittal,Gpr107,70230849
sagittal,Gpr108,1620
sagittal,Gpr110,79632204
sagittal,Gpr111,71281967
sagittal,Gpr112,73497023
sagittal,Gpr113,69257403
sagittal,Gpr114,74562266
sagittal,Gpr115,74003408
sagittal,Gpr116,69236742
sagittal,Gpr119,69257415
sagittal,Gpr12,71656914
sagittal,Gpr120,69838559
sagittal,Gpr123,68844456
sagittal,Gpr124,69257421
sagittal,Gpr125,69257427
sagittal,Gpr126,69734560
sagittal,Gpr128,71764886
sagittal,Gpr132,69857038
sagittal,Gpr133,69857039
sagittal,Gpr135,74562236
sagittal,Gpr137,68797631
sagittal,Gpr137b,67979043
sagittal,Gpr137c,69444831
sagittal,Gpr137c,70298423
sagittal,Gpr139,79354754
sagittal,Gpr141,71381568
sagittal,Gpr142,71307370
sagittal,Gpr143,69257456
sagittal,Gpr146,2060
sagittal,Gpr146,77454576
sagittal,Gpr149,71283586
sagittal,Gpr15,71378727
sagittal,Gpr150,69257462
sagittal,Gpr151,69257468
sagittal,Gpr152,69257474
sagittal,Gpr153,79360308
sagittal,Gpr155,69257480
sagittal,Gpr156,68844415
sagittal,Gpr157,69256646
sagittal,Gpr158,73497162
sagittal,Gpr160,69857040
sagittal,Gpr161,74003393
sagittal,Gpr161,74003403
sagittal,Gpr162,67767446
sagittal,Gpr165,69236736
sagittal,Gpr17,73513814
sagittal,Gpr171,1714
sagittal,Gpr172b,641523
sagittal,Gpr173,69236718
sagittal,Gpr174,69257373
sagittal,Gpr176,69835582
sagittal,Gpr176,77790738
sagittal,Gpr179,70611084
sagittal,Gpr179,73712768
sagittal,Gpr18,68545590
sagittal,Gpr180,69671702
sagittal,Gpr182,69236783
sagittal,Gpr183,71656630
sagittal,Gpr19,100144124
sagittal,Gpr20,69857606
sagittal,Gpr21,69857607
sagittal,Gpr22,74635731
sagittal,Gpr26,69257522
sagittal,Gpr3,69859295
sagittal,Gpr33,71307376
sagittal,Gpr34,69257540
sagittal,Gpr35,100144399
sagittal,Gpr37,2272
sagittal,Gpr37l1,69257546
sagittal,Gpr39,69859296
sagittal,Gpr4,69859717
sagittal,Gpr44,69257570
sagittal,Gpr45,69257576
sagittal,Gpr50,69859718
sagittal,Gpr50,100142496
sagittal,Gpr55,80342010
sagittal,Gpr56,100142525
sagittal,Gpr6,69257600
sagittal,Gpr61,69257606
sagittal,Gpr62,71213189
sagittal,Gpr63,74277675
sagittal,Gpr64,69257612
sagittal,Gpr65,79541425
sagittal,Gpr68,69257624
sagittal,Gpr75,69257648
sagittal,Gpr77,74510176
sagittal,Gpr81,77464856
sagittal,Gpr82,77464858
sagittal,Gpr83,79762214
sagittal,Gpr84,1584
sagittal,Gpr85,1739
sagittal,Gpr87,69257660
sagittal,Gpr88,521
sagittal,Gpr88,69117399
sagittal,Gpr88,79677355
sagittal,Gpr89,294044
sagittal,Gpr97,69257672
sagittal,Gpr98,68920785
sagittal,Gprasp1,67765726
sagittal,Gprasp2,70218896
sagittal,Gprc5a,80525759
sagittal,Gprc5b,68633038
sagittal,Gprc5c,79632236
sagittal,Gprc5d,69257689
sagittal,Gprc6a,69859864
sagittal,Gprin1,69838318
sagittal,Gprin2,70611335
sagittal,Gprin3,69530756
sagittal,Gps1,67978711
sagittal,Gps2,68301658
sagittal,Gpsm1,69169827
sagittal,Gpsm2,71610884
sagittal,Gpsm3,71587769
sagittal,Gpt,68632184
sagittal,Gpt2,1658
sagittal,Gpt2,71210247
sagittal,Gpx1,74003380
sagittal,Gpx2,69838557
sagittal,Gpx3,79762714
sagittal,Gpx4,69734572
sagittal,Gpx5,76003657
sagittal,Gpx6,686205
sagittal,Gpx7,67978722
sagittal,Gpx8,68410255
sagittal,Gramd1a,67979016
sagittal,Gramd1b,71161171
sagittal,Gramd1b,71495161
sagittal,Gramd1c,70528023
sagittal,Gramd2,73712906
sagittal,Gramd3,70528133
sagittal,Gramd3,70919967
sagittal,Gramd4,69528553
sagittal,Grap,71529875
sagittal,Grap2,68743949
sagittal,Grb10,523
sagittal,Grb10,70919555
sagittal,Grb14,69816577
sagittal,Grb2,69734584
sagittal,Grb7,100144097
sagittal,Grcc10,386251
sagittal,Greb1,70565617
sagittal,Greb1l,70596002
sagittal,Grem1,69059946
sagittal,Grem2,69734590
sagittal,Grhl1,68076900
sagittal,Grhl2,68798031
sagittal,Grhpr,68269712
sagittal,Gria1,526
sagittal,Gria1,81790722
sagittal,Gria2,68924793
sagittal,Gria2,70919471
sagittal,Gria3,69257701
sagittal,Gria4,68844654
sagittal,Grid1,69257707
sagittal,Grid2,69257713
sagittal,Grid2ip,69734596
sagittal,Grifin,70276963
sagittal,Grik1,528
sagittal,Grik1,529
sagittal,Grik1,81790730
sagittal,Grik2,69257719
sagittal,Grik3,75749432
sagittal,Grik4,71307388
sagittal,Grik5,68911017
sagittal,Grik5,70919023
sagittal,Grin1,534
sagittal,Grin1,1586
sagittal,Grin1,79632316
sagittal,Grin2a,71307394
sagittal,Grin2b,69257725
sagittal,Grin2c,75197492
sagittal,Grin2d,100142557
sagittal,Grin3a,69859865
sagittal,Grin3b,536
sagittal,Grina,68162255
sagittal,Grinl1a,1741
sagittal,Grip1,70565623
sagittal,Grip2,100144383
sagittal,Gripap1,74821691
sagittal,Grk1,71587770
sagittal,Grk4,70724762
sagittal,Grk5,79632273
sagittal,Grk6,69734566
sagittal,Grlf1,71281194
sagittal,Grm1,538
sagittal,Grm2,80342154
sagittal,Grm3,81671346
sagittal,Grm4,69257737
sagittal,Grm5,71393340
sagittal,Grm6,68845777
sagittal,Grm7,81790704
sagittal,Grm8,69859866
sagittal,Grn,541
sagittal,Grn,542
sagittal,Grn,77464844
sagittal,Grp,1364
sagittal,Grp,79913274
sagittal,Grpel1,413800
sagittal,Grpel2,69734602
sagittal,Grpr,73584855
sagittal,Grpr,81600602
sagittal,Grrp1,69855307
sagittal,Grsf1,69734608
sagittal,Grtp1,79544828
sagittal,Grwd1,67792214
sagittal,Grxcr1,70787083
sagittal,Grxcr2,70298358
sagittal,Gsbs,79632307
sagittal,Gsc,81655566
sagittal,Gsc2,81790664
sagittal,Gsdma,70276969
sagittal,Gsdmcl1,71378017
sagittal,Gsdmcl-ps,74580745
sagittal,Gsdmd,71724472
sagittal,Gse1,70276975
sagittal,Gsg1,68441610
sagittal,Gsg1l,71808594
sagittal,Gsg2,69734785
sagittal,Gsk3a,70813329
sagittal,Gsk3b,68269508
sagittal,Gsn,68444642
sagittal,Gspt1,71763786
sagittal,Gspt2,69734791
sagittal,Gsr,69734797
sagittal,Gss,71616137
sagittal,Gsta3,68301419
sagittal,Gsta4,68196961
sagittal,Gstcd,69116883
sagittal,Gstk1,69015398
sagittal,Gstm1,68443202
sagittal,Gstm2,74427062
sagittal,Gstm3,68920779
sagittal,Gstm4,678685
sagittal,Gstm5,75198100
sagittal,Gstm6,68632148
sagittal,Gstm7,71656927
sagittal,Gsto1,71232779
sagittal,Gsto2,68162209
sagittal,Gstp1,68910954
sagittal,Gstt1,68302005
sagittal,Gstt2,100146056
sagittal,Gstt3,68443196
sagittal,Gstt4,70946170
sagittal,Gstz1,68632076
sagittal,Gsx1,77800891
sagittal,Gsx2,69289075
sagittal,Gtdc1,69837428
sagittal,Gtf2a1,70303576
sagittal,Gtf2a1,70812711
sagittal,Gtf2a1l,70431331
sagittal,Gtf2a2,68666911
sagittal,Gtf2b,71616138
sagittal,Gtf2e1,70431337
sagittal,Gtf2e2,583853
sagittal,Gtf2f1,68203445
sagittal,Gtf2f2,68631929
sagittal,Gtf2h1,68667419
sagittal,Gtf2h2,638727
sagittal,Gtf2h3,79360251
sagittal,Gtf2h4,100142531
sagittal,Gtf2h5,69261414
sagittal,Gtf2i,2278
sagittal,Gtf2ird1,74510284
sagittal,Gtf2ird2,69353548
sagittal,Gtf3a,68162213
sagittal,Gtf3c1,69734809
sagittal,Gtf3c2,8
sagittal,Gtf3c2,9
sagittal,Gtf3c2,68444732
sagittal,Gtf3c4,70526066
sagittal,Gtf3c5,67767471
sagittal,Gtf3c6,69113536
sagittal,Gtl3,69734815
sagittal,Gtpbp1,69734827
sagittal,Gtpbp1,70919221
sagittal,Gtpbp10,74580032
sagittal,Gtpbp2,69734833
sagittal,Gtpbp3,71529881
sagittal,Gtpbp4,75828168
sagittal,Gtpbp5,68545330
sagittal,Gtpbp6,68161473
sagittal,Gtpbp8,71919080
sagittal,Gt(ROSA)26Sor,70813395
sagittal,Gt(ROSA)26Sor,71212253
sagittal,Gtse1,70545949
sagittal,Gtsf1,76081046
sagittal,Gtsf1l,69116478
sagittal,Guca1a,68797488
sagittal,Guca1b,68341555
sagittal,Guca2a,69095980
sagittal,Guca2b,69173220
sagittal,Gucy1a2,74431661
sagittal,Gucy1a3,546
sagittal,Gucy1a3,77454950
sagittal,Gucy1b2,69734839
sagittal,Gucy1b3,69734845
sagittal,Gucy2c,69734851
sagittal,Gucy2e,69015356
sagittal,Gucy2f,73584873
sagittal,Gucy2g,74277641
sagittal,Guf1,74562230
sagittal,Guk1,2280
sagittal,Guk1,68443298
sagittal,Gulo,68498427
sagittal,Gulp1,74635755
sagittal,Gusb,69134262
sagittal,Gvin1,70528121
sagittal,Gxylt1,74359700
sagittal,Gxylt2,71656748
sagittal,Gyg,74059322
sagittal,Gyk,68191516
sagittal,Gykl1,70276891
sagittal,Gyltl1b,71529887
sagittal,Gypa,69734857
sagittal,Gypc,68522350
sagittal,Gys1,68637599
sagittal,Gys1,69734863
sagittal,Gys2,77800927
sagittal,Gzf1,69290867
sagittal,Gzma,71764119
sagittal,Gzmb,512751
sagittal,Gzmf,70724774
sagittal,Gzmk,69734869
sagittal,Gzmn,70724780
sagittal,H13,70545955
sagittal,H13,71211614
sagittal,H19,71723955
sagittal,H1f0,70431343
sagittal,H1fnt,76081052
sagittal,H1foo,71832824
sagittal,H28,71723796
sagittal,H2-Aa,68410237
sagittal,H2-Aa,68633131
sagittal,H2-Ab1,68269616
sagittal,H2afb1,71763978
sagittal,H2afj,71789757
sagittal,H2afv,74821957
sagittal,H2afx,70545961
sagittal,H2afy,68269502
sagittal,H2afy2,68745450
sagittal,H2afy3,70276981
sagittal,H2afz,69734875
sagittal,H2-Bl,69015410
sagittal,H2-D1,77620277
sagittal,H2-DMa,68191438
sagittal,H2-DMb1,68076897
sagittal,H2-DMb2,71764691
sagittal,H2-Ea-ps,71764812
sagittal,H2-Eb1,69734881
sagittal,H2-Ke2,68196924
sagittal,H2-Ke6,71529893
sagittal,H2-M1,70724786
sagittal,H2-M10.1,70724792
sagittal,H2-M10.4,70724798
sagittal,H2-M10.6,70724804
sagittal,H2-M2,70276982
sagittal,H2-M3,68631917
sagittal,H2-M9,70724810
sagittal,H2-Oa,74003381
sagittal,H2-Ob,71764643
sagittal,H2-Q10,68302281
sagittal,H2-Q8,73716584
sagittal,H2-T10,68795452
sagittal,H2-T22,68076531
sagittal,H2-T23,68300920
sagittal,H2-T24,76003546
sagittal,H2-T3,69734887
sagittal,H3f3a,632507
sagittal,H3f3b,70545976
sagittal,H47,69838758
sagittal,H47,71456131
sagittal,H60a,71723802
sagittal,H6pd,68845353
sagittal,Haao,71723808
sagittal,Habp2,68445083
sagittal,Habp4,69734893
sagittal,Hace1,69734899
sagittal,Hacl1,68445644
sagittal,Hadh,71381046
sagittal,Hadha,68744988
sagittal,Hadhb,71381040
sagittal,Hagh,532605
sagittal,Haghl,75259494
sagittal,Haghl,75692765
sagittal,Hal,69014614
sagittal,Hamp2,69201690
sagittal,Hand1,548
sagittal,Hand1,100142509
sagittal,Hao1,70277919
sagittal,Hao2,556991
sagittal,Hap1,551
sagittal,Hap1,553
sagittal,Hap1,79669537
sagittal,Hapln1,69734905
sagittal,Hapln2,71529905
sagittal,Hapln3,69734911
sagittal,Hapln4,69734917
sagittal,Harbi1,69608869
sagittal,Hars,555
sagittal,Hars2,633681
sagittal,Has1,71393346
sagittal,Has2,74277703
sagittal,Has3,71529911
sagittal,Hat1,69014734
sagittal,Haus1,68499434
sagittal,Haus2,69202621
sagittal,Haus3,68499548
sagittal,Haus4,67979045
sagittal,Haus5,69202400
sagittal,Haus6,77455147
sagittal,Haus7,68157414
sagittal,Haus8,68076895
sagittal,Hax1,2304
sagittal,Hba-a1,69734923
sagittal,Hbb,74821830
sagittal,Hbb-b1,70946104
sagittal,Hbb-b2,68545324
sagittal,Hbb-bh1,68798891
sagittal,Hbb-y,69734929
sagittal,Hbegf,73584735
sagittal,Hbp1,69015452
sagittal,Hbq1,69734935
sagittal,Hbs1l,68300902
sagittal,Hbxip,69134163
sagittal,Hc,69734941
sagittal,Hccs,69734947
sagittal,Hccs,77799007
sagittal,Hcfc1,68798633
sagittal,Hcfc1r1,71529917
sagittal,Hcfc2,69407074
sagittal,Hck,68301676
sagittal,Hcls1,68443122
sagittal,Hcn1,74579938
sagittal,Hcn2,70723465
sagittal,Hcn3,71393352
sagittal,Hcn4,69257749
sagittal,Hcrt,79913316
sagittal,Hcrtr1,1216
sagittal,Hcrtr1,79360237
sagittal,Hcrtr2,80514089
sagittal,Hcrtr2,81790692
sagittal,Hdac1,69734953
sagittal,Hdac10,74431834
sagittal,Hdac11,69080509
sagittal,Hdac2,100145444
sagittal,Hdac3,71232781
sagittal,Hdac4,70218534
sagittal,Hdac5,69734965
sagittal,Hdac6,69838113
sagittal,Hdac7,68920401
sagittal,Hdac8,69174397
sagittal,Hdac9,73497168
sagittal,Hdc,68667587
sagittal,Hddc2,71991840
sagittal,Hddc3,70598379
sagittal,Hdgf,2286
sagittal,Hdgfl1,69817781
sagittal,Hdgfrp2,513472
sagittal,Hdgfrp3,70812786
sagittal,Hdgfrp3,71656863
sagittal,Hdhd1a,70201540
sagittal,Hdhd2,69028557
sagittal,Hdhd3,69838764
sagittal,Hdlbp,77932809
sagittal,Hdx,69816524
sagittal,Heatr1,68410273
sagittal,Heatr2,68667685
sagittal,Heatr3,69013161
sagittal,Heatr5a,69626588
sagittal,Heatr5b,69080484
sagittal,Heatr6,631705
sagittal,Heatr7a,69608911
sagittal,Hebp1,70431349
sagittal,Hebp2,386227
sagittal,Heca,74821831
sagittal,Hectd1,70611162
sagittal,Hectd1,71608374
sagittal,Hectd2,2003
sagittal,Hectd3,69134432
sagittal,Hecw1,69782168
sagittal,Hecw2,70300529
sagittal,Heg1,70228191
sagittal,Helb,69734977
sagittal,Helq,70565837
sagittal,Helt,81654155
sagittal,Helz,69816583
sagittal,Hemgn,69114549
sagittal,Hemk1,564757
sagittal,Hemt1,74581283
sagittal,Hepacam,36
sagittal,Hepacam2,69526438
sagittal,Heph,69838555
sagittal,Hephl1,74562272
sagittal,Herc1,632501
sagittal,Herc2,69734983
sagittal,Herc3,68845496
sagittal,Herc4,69028677
sagittal,Herc4,71494653
sagittal,Herc6,74635138
sagittal,Herpud1,686221
sagittal,Herpud2,68196928
sagittal,Hes1,100142550
sagittal,Hes2,70303588
sagittal,Hes3,2288
sagittal,Hes3,77924458
sagittal,Hes5,81657687
sagittal,Hes6,1505
sagittal,Hes7,2290
sagittal,Hesx1,81657691
sagittal,Hexa,71627751
sagittal,Hexb,70277937
sagittal,Hexdc,73423787
sagittal,Hexim1,71612179
sagittal,Hexim2,69443112
sagittal,Hey1,69289081
sagittal,Hey2,69289087
sagittal,Heyl,69289093
sagittal,Hfe,70277943
sagittal,Hfe2,77800929
sagittal,Hfm1,71808442
sagittal,Hgd,75990703
sagittal,Hgf,559
sagittal,Hgf,77464884
sagittal,Hgfac,68410411
sagittal,Hgs,69080030
sagittal,Hgsnat,68341949
sagittal,Hhat,68300833
sagittal,Hhatl,80514103
sagittal,Hhex,70431355
sagittal,Hhip,68798867
sagittal,Hhipl1,69526504
sagittal,Hhipl2,68443459
sagittal,Hiat1,69734989
sagittal,Hiatl1,227738
sagittal,Hiatl1,77620403
sagittal,Hibadh,68076536
sagittal,Hibch,69095951
sagittal,Hic1,69289099
sagittal,Hic1,81600122
sagittal,Hif1a,75828189
sagittal,Hif1an,69734995
sagittal,Hif3a,69289111
sagittal,Higd1a,2292
sagittal,Higd1b,71616335
sagittal,Higd1c,73617666
sagittal,Higd2a,77910761
